routeID,city,routeName,departureStopName,destinationStopName
TPE10132,Taipei,234,板橋,西門
TPE10142,Taipei,綠1,新店,臺北市政府
TPE10181,Taipei,205,中華科技大學,東園
TPE10221,Taipei,618,新莊,士林
TPE10231,Taipei,民權幹線,南港,臺北橋
TPE10232,Taipei,紅25,南港,捷運北門站
TPE10241,Taipei,藍36,汐止社后,捷運昆陽站
TPE10251,Taipei,南京幹線,南港高工,圓環
TPE10253,Taipei,21,捷運圓山站,捷運文德站
TPE10261,Taipei,紅33,葫蘆里,聯合醫院中興院區(西寧)
TPE10262,Taipei,2,台北海大,臺大醫院
TPE10263,Taipei,536,台北海大,大同之家
TPE10272,Taipei,303,捷運劍潭站,大坪尾
TPE10273,Taipei,303區,捷運劍潭站,平等里
TPE10277,Taipei,542,捷運圓山站,捷運中山國中站
TPE10278,Taipei,669,三重,市政府
TPE10282,Taipei,663,新莊,國父紀念館
TPE10283,Taipei,235,新莊,國父紀念館
TPE10291,Taipei,棕1,松山車站,松山機場
TPE10292,Taipei,藍10,民生社區,南港花園社區
TPE10293,Taipei,民生幹線,麥帥新城,圓環
TPE10326,Taipei,648,錦繡山莊,臺北車站
TPE10328,Taipei,643,錦繡山莊,復興北村
TPE10331,Taipei,647,大崎腳,捷運市政府站
TPE10332,Taipei,松江新生幹線,青潭,復興北村
TPE10333,Taipei,644,青潭,博愛路
TPE10334,Taipei,基隆路幹線,大崎腳,捷運市政府站
TPE10414,Taipei,261,蘆洲,市政府
TPE10415,Taipei,221,蘆洲,臺北車站
TPE10416,Taipei,232,蘆洲,捷運善導寺站
TPE10417,Taipei,忠孝幹線,蘆洲,松山車站
TPE10419,Taipei,232快,蘆洲,松山車站
TPE10421,Taipei,紅9,蘆洲,捷運劍潭站
TPE10422,Taipei,617,泰山,內湖
TPE10423,Taipei,622,泰山,捷運中山站(志仁高中)
TPE10431,Taipei,紅31,捷運大湖公園站,捷運民權西路站
TPE10432,Taipei,藍26,舊宗路,捷運市政府站
TPE10441,Taipei,508,泰山公有市場,大同之家
TPE10442,Taipei,508區,蘆洲,惇敘高工
TPE10443,Taipei,225,蘆洲,民生社區
TPE10452,Taipei,641,三重客運五股站,臺北車站
TPE10461,Taipei,645,舊莊,捷運石牌站
TPE10462,Taipei,645副,中華科技大學,捷運石牌站
TPE10471,Taipei,615,丹鳳,臺北車站
TPE10472,Taipei,111,新莊,陽明山
TPE10473,Taipei,306,蘆洲,凌雲五村
TPE10481,Taipei,265經中央路,土城,行政院
TPE10482,Taipei,265區,重慶國中,行政院
TPE10502,Taipei,299區,輔仁大學,臺北車站
TPE10711,Taipei,羅斯福路幹線,捷運動物園站,臺北車站
TPE10712,Taipei,251,東南科技大學,臺北車站
TPE10721,Taipei,藍28,景明街口,東園
TPE10722,Taipei,藍29,東園,聯合醫院中興院區
TPE10723,Taipei,1,萬華,松仁路
TPE10724,Taipei,907,萬華,崇義高中
TPE10725,Taipei,568,萬華,捷運麟光站
TPE10726,Taipei,18,萬華,捷運麟光站
TPE10733,Taipei,棕2,景美女中,萬芳社區
TPE10734,Taipei,景美-榮總(快),景美女中,榮總
TPE10735,Taipei,253,景美女中,臺北車站
TPE10736,Taipei,671,景美女中,臺北車站
TPE10741,Taipei,棕3,捷運動物園,萬芳社區
TPE10742,Taipei,棕6,捷運動物園站,捷運市政府站
TPE10743,Taipei,棕11,捷運動物園站,捷運公館站
TPE10744,Taipei,棕15,捷運動物園站,貓空纜車站
TPE10745,Taipei,237,捷運動物園站,捷運東門站
TPE10746,Taipei,252,石壁坑,臺北車站
TPE10747,Taipei,294,捷運動物園站,仁愛國中
TPE10748,Taipei,295,捷運動物園站,臺北車站
TPE10749,Taipei,棕11副,捷運動物園站,福興路
TPE10751,Taipei,棕12,景美,客家文化主題公園
TPE10752,Taipei,278,捷運景美站,捷運內湖站
TPE10754,Taipei,915,景美,捷運市政府站
TPE10763,Taipei,903,東湖,忠孝東路
TPE10764,Taipei,531,紫雲里,松山車站
TPE10765,Taipei,646,東湖,捷運劍潭站
TPE10767,Taipei,53,瓏山林社區,西松國中
TPE10771,Taipei,670,華夏科技大學,臺北車站
TPE10782,Taipei,673,大鵬新村,東園
TPE10783,Taipei,254,大鵬新城,民生社區
TPE10785,Taipei,672,大鵬新城,民生社區
TPE10791,Taipei,市民小巴5,興得閱覽室,捷運景美站
TPE10792,Taipei,52,景德站,聯合醫院中興院區(塔城)
TPE10811,Taipei,685,麟光新村,天母
TPE10821,Taipei,紅5,捷運劍潭站,陽明山
TPE10822,Taipei,108,陽明山公車總站,陽明山公車總站
TPE10823,Taipei,260,陽明山,東園
TPE10824,Taipei,260區,陽明山,臺北車站
TPE10831,Taipei,藍5,吳興街,捷運市政府站
TPE10832,Taipei,22,吳興街,衡陽路
TPE10841,Taipei,0東,內湖,臺北車站
TPE10842,Taipei,222,內湖,衡陽路
TPE10844,Taipei,652,新莊高中,內湖
TPE10845,Taipei,286,福德街,國防醫學中心
TPE10846,Taipei,286副,福德街,行天宮
TPE10847,Taipei,63,內湖舊宗路,臺北車站
TPE10848,Taipei,505,撫遠街,景美
TPE10851,Taipei,內湖幹線,東湖,衡陽路
TPE10853,Taipei,287區,東湖,臺北橋
TPE10856,Taipei,281,東湖,市政府
TPE10861,Taipei,630,東園,東湖
TPE10862,Taipei,38,環南市場,大安國宅
TPE10863,Taipei,38區,寶興街,捷運龍山寺站
TPE10864,Taipei,12,東園,民生社區
TPE10872,Taipei,46,松德站,圓環
TPE10873,Taipei,20,永春高中,青年公園
TPE10874,Taipei,277,松德站,榮總站
TPE10882,Taipei,9,社子國小,萬華
TPE10883,Taipei,市民小巴7,麟光新村,捷運市政府站
TPE10891,Taipei,14,蘆洲,臺北車站
TPE10893,Taipei,274,蘆洲,臺北車站
TPE10911,Taipei,212直,舊庄,青年公園
TPE10912,Taipei,212,舊莊,青年公園
TPE10932,Taipei,仁愛幹線,五福新村,南港花園社區
TPE10941,Taipei,藍25,中華科技大學,捷運昆陽站
TPE10942,Taipei,257,新莊聯合辦公大樓,南港花園社區
TPE10961,Taipei,262,宏國德霖科技大學,民生社區
TPE10962,Taipei,262區,中和,民生社區
TPE10971,Taipei,88,重陽路,臺北車站
TPE11011,Taipei,紅29,內湖(新湖二路),捷運民權西路站
TPE11021,Taipei,棕5,萬芳社區,指南宮
TPE11022,Taipei,綠11,萬芳社區,台電大樓
TPE11023,Taipei,298,萬芳社區,行天宮
TPE11031,Taipei,棕10,捷運大湖公園站,南京復興路口
TPE11041,Taipei,297,中和站,中山市場
TPE11051,Taipei,小1,中華科技大學,內溝
TPE11052,Taipei,小12,捷運昆陽站,貓纜動物園站
TPE11053,Taipei,小12區,捷運昆陽站,中華科技大學
TPE11055,Taipei,小2,國立台灣戲曲學院,捷運市政府站
TPE11056,Taipei,552,金龍寺,捷運市政府站
TPE11057,Taipei,小2區,國立臺灣戲曲學院,石崁
TPE11058,Taipei,小3,捷運昆陽站,翠柏新村
TPE11059,Taipei,小5,捷運昆陽站,光明寺
TPE11061,Taipei,小5區,捷運昆陽站,茶葉製造示範廠
TPE11062,Taipei,小1區,內溝,捷運昆陽站
TPE11064,Taipei,小36,捷運石牌站,六窟
TPE11066,Taipei,32,松德站,南港花園社區
TPE11071,Taipei,小10,萬芳社區,貓空
TPE11073,Taipei,小11,萬芳社區,大春山莊
TPE11091,Taipei,37,松德站,捷運台大醫院站
TPE11093,Taipei,612,松德站,大同之家
TPE11094,Taipei,612區,松德站,榮總
TPE11111,Taipei,藍27,內湖行政中心,捷運市政府站
TPE11114,Taipei,551,內湖科技園區,捷運昆陽站
TPE11121,Taipei,紅35,關渡碼頭,捷運關渡站
TPE11122,Taipei,小23,關渡碼頭,北投國小
TPE11123,Taipei,550,關渡宮,洲美運動公園
TPE11124,Taipei,223,關渡,青年公園
TPE11125,Taipei,302,關渡宮,萬華
TPE11134,Taipei,小8,捷運石牌站,竹子湖
TPE11135,Taipei,小14,北投,照明寺
TPE11136,Taipei,小21,復興站,八仙里
TPE11137,Taipei,小22,捷運北投站,泉源路
TPE11138,Taipei,小25,捷運北投站,六窟
TPE11139,Taipei,小6,北投站,清天宮
TPE11141,Taipei,216區,新北投,榮總
TPE11142,Taipei,小9 (台灣好行-北投竹子湖),北投站,竹子湖
TPE11143,Taipei,小26,北投站,頂湖
TPE11145,Taipei,小7,北投站,嶺頭
TPE11146,Taipei,市民小巴2,捷運北投站,北投溫泉博物館
TPE11151,Taipei,230,捷運北投站,陽明山
TPE11152,Taipei,承德幹線,新北投,捷運市政府站
TPE11156,Taipei,218,新北投,萬華
TPE11157,Taipei,218直,新北投,萬華
TPE11158,Taipei,218區,新北投,捷運奇岩站
TPE11161,Taipei,529,兒童新樂園,新光醫院
TPE11165,Taipei,288,兒童新樂園,吳興街
TPE11171,Taipei,265經明德路,土城,行政院
TPE11201,Taipei,紅7,捷運劍潭站,社子
TPE11202,Taipei,紅7區,社子,捷運劍潭站
TPE11203,Taipei,26,社子,行天宮
TPE11204,Taipei,68,洲美里,捷運劍潭站
TPE11206,Taipei,小15,捷運劍潭站,擎天崗
TPE11207,Taipei,小15區,捷運劍潭站,菁山遊憩園區
TPE11208,Taipei,小16,捷運劍潭站,公館里
TPE11209,Taipei,小17,捷運劍潭站,新安里
TPE11211,Taipei,小18,捷運劍潭站,聖人瀑布
TPE11212,Taipei,204,東園,麥帥新城
TPE11213,Taipei,小19,捷運劍潭站,平等里
TPE11214,Taipei,小18區,捷運劍潭站,故宮
TPE11217,Taipei,市民小巴1,捷運劍潭站,風櫃嘴
TPE11221,Taipei,284,汐止社后,景美
TPE11231,Taipei,621,二重,捷運永春站
TPE11232,Taipei,211,二重,捷運麟光站
TPE11241,Taipei,662,三重,國父紀念館
TPE11242,Taipei,539,三重,臺北車站
TPE11243,Taipei,39,三重,臺北車站
TPE11245,Taipei,226,三重,吳興街
TPE11246,Taipei,292,二重,捷運麟光站
TPE11251,Taipei,棕13,雙溪,捷運大直站
TPE11252,Taipei,255,雙溪,臺北車站
TPE11253,Taipei,255區,兒童新樂園,雙溪
TPE11411,Taipei,299,輔仁大學,永春高中
TPE11421,Taipei,513,捷運輔大站,捷運台大醫院站
TPE11741,Taipei,貓空右線,貓空纜車站,杏花林
TPE11742,Taipei,611,捷運動物園站,松山車站
TPE11763,Taipei,236區,東南科技大學,捷運公館站
TPE11764,Taipei,251區,東南科技大學,公館
TPE11811,Taipei,0南,萬芳社區,捷運東門站
TPE11812,Taipei,和平幹線,萬芳社區,衡陽路
TPE11813,Taipei,109,萬芳社區,陽明山
TPE11815,Taipei,606,萬芳社區,榮總
TPE11821,Taipei,33,永春高中,大直美麗華
TPE11831,Taipei,49,建國北路,東園
TPE11833,Taipei,復興幹線,建國北路,景美
TPE11834,Taipei,688,建國北路,中和成功路
TPE11841,Taipei,270,中華科技大學,捷運西門站
TPE11842,Taipei,270區,凌雲五村,市政府
TPE11851,Taipei,276,舊莊,衡陽路
TPE11853,Taipei,306區,舊莊,臺北橋
TPE11854,Taipei,市民小巴6,舊莊,捷運南港站
TPE11861,Taipei,5,中和,行天宮
TPE11871,Taipei,41,兒童新樂園,捷運大安站
TPE11881,Taipei,重慶幹線,天母,東園
TPE15111,Taipei,202,中和,捷運國父紀念館站
TPE15112,Taipei,208,中和,大直
TPE15113,Taipei,208區,中和,捷運圓山站
TPE15141,Taipei,28,大直,市政府
TPE15142,Taipei,42,大直,北門
TPE15143,Taipei,256,大直,松山車站
TPE15151,Taipei,308,淡江大學,捷運劍潭站
TPE15161,Taipei,676,動物園,行天宮
TPE15162,Taipei,282,動物園,圓環
TPE15163,Taipei,282副,動物園,圓環
TPE15164,Taipei,530,指南宮,捷運公館站
TPE15171,Taipei,902,麟光站,捷運石牌站
TPE15172,Taipei,556,木柵象頭埔,捷運劍潭站
TPE15173,Taipei,912,深坑,捷運市政府站
TPE15183,Taipei,905,新店錦繡,民生社區
TPE15184,Taipei,905副,錦繡,民生社區
TPE15185,Taipei,202區,錦繡,臺北科技大學
TPE15191,Taipei,660,深坑,圓環
TPE15221,Taipei,682,八里,社子
TPE15312,Taipei,紅2,汐止社后,捷運圓山站
TPE15313,Taipei,521,內湖,捷運忠孝復興站
TPE15314,Taipei,203,汐止社后,天母
TPE15321,Taipei,紅10,台北海大,捷運劍潭站
TPE15322,Taipei,215,台北海大,臺北車站
TPE15331,Taipei,紅3區,社子站,內湖科技園區
TPE15332,Taipei,267,捷運大湖公園站,天母
TPE15333,Taipei,250,後港里,永和
TPE15334,Taipei,620,國立科教館,中華科技大學
TPE15335,Taipei,683,後港里,南港高工
TPE15341,Taipei,紅19,天母,捷運石牌站
TPE15352,Taipei,268,大直,天母
TPE15353,Taipei,247,東湖,衡陽路
TPE15355,Taipei,240直,東湖,國父紀念館
TPE15356,Taipei,553,東湖,金龍寺
TPE15358,Taipei,247區,東湖,捷運圓山站
TPE15359,Taipei,681,東湖,陽明山
TPE15361,Taipei,藍7,故宮,捷運市政府站
TPE15362,Taipei,72,捷運麟光站,大直
TPE15372,Taipei,206,天母,中華路
TPE15373,Taipei,中山幹線,天母,青年公園
TPE15375,Taipei,224,天母,捷運石牌站
TPE15381,Taipei,246,普濟堂,東園
TPE15391,Taipei,279,天母,內湖焚化廠
TPE15512,Taipei,675,汐止,捷運公館站
TPE15513,Taipei,711,汐止,圓環
TPE15514,Taipei,605,汐止,臺北車站
TPE15515,Taipei,668,汐止,公館
TPE15516,Taipei,605快,汐止,臺北車站
TPE15517,Taipei,605副,汐止,松山車站
TPE15518,Taipei,605新台五,汐止,臺北車站
TPE15521,Taipei,227,三重,永和
TPE15522,Taipei,227區,三重,捷運民權西路站
TPE15531,Taipei,紅12,天文科學館,捷運石牌站
TPE15532,Taipei,300,故宮博物院,衡陽路
TPE15541,Taipei,紅15,天母,社子
TPE15546,Taipei,280,天母,公館
TPE15551,Taipei,紅30,故宮,捷運劍潭站
TPE15553,Taipei,304承德,故宮,永和
TPE15554,Taipei,304重慶,故宮,永和
TPE15561,Taipei,214,中和,內湖
TPE15562,Taipei,214直,中和,松山機場
TPE15563,Taipei,311,中和,松山
TPE15571,Taipei,600,南港高工,臺北車站
TPE15572,Taipei,207,內湖(新湖二路),捷運南勢角站
TPE15573,Taipei,市民小巴8,士林站,後港里
TPE15581,Taipei,616,泰山,天母
TPE15638,Taipei,677,汐止社后,捷運圓山站
TPE15657,Taipei,280直,天母,公館
TPE15664,Taipei,39夜,三重,臺北車站
TPE15676,Taipei,內科通勤專車10,新店錦繡,內湖科技園區
TPE15677,Taipei,內科通勤專車11,新莊,內湖科技園區
TPE15678,Taipei,內科通勤專車12,新莊,內湖科技園區
TPE15679,Taipei,內科通勤專車13,天母,內湖科技園區
TPE15680,Taipei,內科通勤專車15,天母,內湖科技園區
TPE15681,Taipei,內科通勤專車16,北投,內湖科技園區
TPE15682,Taipei,內科通勤專車17,士林,內湖科技園區
TPE15683,Taipei,內科通勤專車18,捷運民權西路站,內湖科技園區
TPE15684,Taipei,內科通勤專車19,捷運市政府站,內湖科技園區
TPE15685,Taipei,內科通勤專車2,中和高中,內湖科技園區
TPE15686,Taipei,內科通勤專車20,捷運市政府站,內湖科技園區
TPE15687,Taipei,內科通勤專車3,土城駕訓中心,內湖科技園區
TPE15688,Taipei,內科通勤專車5,捷運市政府站,內湖(新湖二路)
TPE15689,Taipei,內科通勤專車6,蘆洲站,內湖科技園區
TPE15690,Taipei,內科通勤專車7,汐止,內湖科技園區
TPE15691,Taipei,內科通勤專車8,松山車站,內湖科技園區
TPE15693,Taipei,內科通勤專車-市府直達車,捷運市政府站,內湖科技園區
TPE15694,Taipei,南軟通勤專車中和線,中和,南港軟體園區
TPE15695,Taipei,南軟通勤專車天母線,天母,南港軟體園區
TPE15696,Taipei,南軟通勤專車北投線,新北投,南港軟體園區
TPE15698,Taipei,南軟通勤專車雙和線,土城駕訓中心,南港軟體園區
TPE15702,Taipei,內科通勤專車-圓山直達車,捷運圓山站,內湖科技園區
TPE15708,Taipei,信義幹線,捷運昆陽站,臺北車站
TPE15709,Taipei,298區,大安運動中心,第二果菜市場
TPE15711,Taipei,市民小巴9,大佳河濱公園,聯合醫院中興院區
TPE15724,Taipei,128,捷運石牌站,陽明山
TPE15726,Taipei,129,捷運北投站,竹子湖
TPE15730,Taipei,棕18,政治大學,松山車站
TPE15731,Taipei,市民小巴11,天母,捷運芝山站
TPE15734,Taipei,市民小巴10,麥帥新城,三民國中
TPE15735,Taipei,602,天母,北投
TPE16111,Taipei,307,板橋,撫遠街
TPE16112,Taipei,310,板橋,士林
TPE16121,Taipei,604,板橋,民生社區
TPE16122,Taipei,651,板橋,臺北市政府
TPE16125,Taipei,藍20區,南港車站,捷運劍南路
TPE16127,Taipei,679,動物園,金龍寺
TPE16128,Taipei,225區,蘆洲,松山機場
TPE16131,Taipei,265夜,土城,行政院
TPE16132,Taipei,212夜,舊莊,青年公園
TPE16140,Taipei,貓空左線(指南宮),貓空壺穴站,貓纜指南宮站
TPE16153,Taipei,棕19,南港車站,捷運大湖公園站
TPE16157,Taipei,208直,大直,中和
TPE16158,Taipei,292副,二重,捷運麟光站
TPE16160,Taipei,小3區,捷運昆陽站,清白里
TPE16163,Taipei,貓空左線(動物園),捷運動物園站,貓空纜車站
TPE16164,Taipei,市民小巴12,捷運芝山站,社子里
TPE16166,Taipei,紅50,內湖,捷運圓山站
TPE16168,Taipei,108區,陽明山,二子坪
TPE16169,Taipei,672區,大鵬新城,捷運公館站
TPE16172,Taipei,懷恩專車S31,捷運公館站,第二殯儀館
TPE16174,Taipei,棕20,內科,故宮博物院
TPE16184,Taipei,680,麟光,天母
TPE16390,Taipei,紅34,捷運圓山站,大佳河濱公園
TPE16439,Taipei,278區,捷運景美站,新益里
TPE16440,Taipei,藍50,新湖二路,捷運昆陽站
TPE16504,Taipei,756,淡江大學,北門
TPE16506,Taipei,藍51,捷運昆陽站,東湖安泰里
TPE16508,Taipei,懷恩專車S33,捷運忠孝復興站,第二殯儀館
TPE16559,Taipei,42區,大直,捷運圓山站
TPE16568,Taipei,棕21,政大里,捷運市政府站
TPE16648,Taipei,小28,捷運北投站,登山路
TPE16649,Taipei,市民小巴15,捷運昆陽站,捷運南港展覽館站
TPE16706,Taipei,1503,五股,動物園
TPE16707,Taipei,757,淡海,北門
TPE16709,Taipei,254區,大鵬新城,捷運公館站
TPE16746,Taipei,1717,臺北車站(公園),金山
TPE16747,Taipei,棕22,景美,青年路
TPE16749,Taipei,紅55,捷運關渡站,臺北藝術大學
TPE16750,Taipei,紅55區,捷運關渡站,臺北城市科技大學
TPE17018,Taipei,懷恩專車S32,捷運六張犁站,第二殯儀館
TPE17020,Taipei,小30,木柵路五段,自來水博物館
TPE17022,Taipei,紅57,捷運行天宮站,捷運科技大樓站
TPE17333,Taipei,557,天文科學館,東吳大學
TPE17363,Taipei,949,深坑,捷運古亭站
TPE17390,Taipei,950,中和,內湖科學園區
TPE17436,Taipei,紅3,社子,台北花市
TPE17512,Taipei,311區,中和,捷運公館站
TPE17555,Taipei,綠16,松德站,捷運劍南路站
TPE17556,Taipei,綠17,華中河濱公園,大稻埕碼頭
TPE17560,Taipei,兒樂1號線,兒童新樂園,捷運芝山站、士林站
TPE17561,Taipei,兒樂2號線,兒童新樂園,捷運劍潭站
TPE17678,Taipei,679區,捷運動物園,南港車站
TPE17686,Taipei,216,新北投,捷運劍潭站
TPE17690,Taipei,558,新北投,榮總
TPE17709,Taipei,955,汐止,捷運劍南路站(植福)
TPE17740,Taipei,957,淡海新市鎮,捷運劍南路站
TPE17800,Taipei,臺北觀光巴士紅線,臺北車站,台北101
TPE17801,Taipei,臺北觀光巴士藍線,臺北車站,故宮博物院
TPE17805,Taipei,559,捷運石牌站,陽明大學
TPE17825,Taipei,660區,深坑,捷運景美站
TPE17869,Taipei,88區,南港花園社區,臺北車站
TPE17908,Taipei,市民小巴16,天母,捷運芝山站
TPE17928,Taipei,907通勤,萬華,崇義高中
TPE17929,Taipei,紅68,北投士林科技園區,捷運芝山站
TPE17944,Taipei,66,捷運動物園站,松山車站
TPE17952,Taipei,617副,泰山,內湖
TPE17967,Taipei,通勤7,師大,中研院
TPE17993,Taipei,紅10區,社子,捷運劍潭站
TPE18015,Taipei,內科通勤專車21,板橋,內科
TPE18039,Taipei,通勤9,惇敘商工,蘆洲
TPE18040,Taipei,小10區,萬芳社區,貓空纜車站
TPE18044,Taipei,藍7副,故宮,捷運市政府
TPE18057,Taipei,295副,捷運動物園站,臺北車站
TPE810,Taipei,敦化幹線,麟光新村,榮總
NWT10116,NewTaipei,242,中和,西門
NWT10143,NewTaipei,棕7,新店站,臺北市政府
NWT10148,NewTaipei,702,三峽,板橋公車站
NWT10149,NewTaipei,624綠,新店,西門
NWT10151,NewTaipei,701,迴龍,西門
NWT10161,NewTaipei,231,宏國德霖科技大學,捷運西門站
NWT10162,NewTaipei,245,宏國德霖科技大學,捷運臺大醫院站
NWT10163,NewTaipei,656,宏國德霖科技大學,捷運臺大醫院站
NWT10164,NewTaipei,657,宏國德霖科技大學,華江橋
NWT10171,NewTaipei,201,中和,捷運龍山寺站
NWT10172,NewTaipei,243,中和,西門
NWT10173,NewTaipei,241,中和,博愛路
NWT10195,NewTaipei,705,三峽,西門
NWT10196,NewTaipei,706,三峽,西門
NWT10281,NewTaipei,藍2,新莊,捷運西門站
NWT10325,NewTaipei,909,錦繡山莊,松山機場
NWT10329,NewTaipei,906,錦繡山莊,松山機場
NWT10424,NewTaipei,520,捷運新北產業園區,捷運民權西路站
NWT10453,NewTaipei,640,五股,捷運台大醫院站
NWT10474,NewTaipei,636,龍壽里,圓環
NWT10475,NewTaipei,635,龍壽里,臺北
NWT10491,NewTaipei,637,五股,臺北
NWT10492,NewTaipei,638,五股,捷運南京復興站
NWT10511,NewTaipei,639,東昇公園,捷運北門站
NWT10731,NewTaipei,綠2左,景美女中,中永和
NWT10732,NewTaipei,綠2右,景美女中,中永和
NWT10753,NewTaipei,666華梵大學,景福街,華梵大學
NWT10772,NewTaipei,249,華夏科技大學,臺北車站
NWT10784,NewTaipei,290副,景明街口,溪園路
NWT11244,NewTaipei,62,三重,東園
NWT15181,NewTaipei,248,錦繡,民生社區
NWT15224,NewTaipei,631,淡水,北投
NWT15717,NewTaipei,913,錦繡山莊,松山機場
NWT16113,NewTaipei,658,板橋,西門
NWT16123,NewTaipei,667,板橋,臺北車站
NWT16189,NewTaipei,812,三峽,捷運永寧站
NWT16191,NewTaipei,藍31,五福新村,板橋後站
NWT16207,NewTaipei,藍44,樹林,捷運永寧站
NWT16210,NewTaipei,917,鶯歌,捷運永寧站
NWT16215,NewTaipei,848,臺北區監理所,板橋公車站
NWT16223,NewTaipei,807,三峽,滿月圓
NWT16224,NewTaipei,922,三峽北大社區,捷運永寧站
NWT16243,NewTaipei,綠15,伴山別墅(一),捷運大坪林站
NWT16258,NewTaipei,819,深坑站,捷運七張站
NWT16265,NewTaipei,橘1,錦繡,捷運景安站
NWT16269,NewTaipei,836,滬尾砲台,捷運淡水站
NWT16270,NewTaipei,838,泰山,捷運關渡站
NWT16272,NewTaipei,836假日,捷運淡水站,漁人碼頭
NWT16274,NewTaipei,橘9,錦繡,雙和醫院
NWT16282,NewTaipei,紅38,淡海新市鎮,捷運淡水站
NWT16288,NewTaipei,紅28,捷運淡水站,淡江大學
NWT16294,NewTaipei,藍22,汐止,南港花園社區
NWT16296,NewTaipei,藍15,汐止,捷運昆陽站
NWT16393,NewTaipei,849,烏來,臺北
NWT16397,NewTaipei,紅51,淡海新市鎮,捷運淡水站
NWT16405,NewTaipei,橘5,板橋,捷運景安站
NWT16406,NewTaipei,8,捷運新店站,捷運景安站
NWT16407,NewTaipei,橘2,中和,秀山
NWT16418,NewTaipei,綠10,景文科技大學,捷運大坪林站
NWT16420,NewTaipei,綠7,黎明清境,捷運大坪林站
NWT16422,NewTaipei,923,坪林,捷運新店站
NWT16423,NewTaipei,930,青潭,板橋區公所
NWT16425,NewTaipei,811,蘆洲,聯合醫院中興院區
NWT16427,NewTaipei,839,新店達觀,捷運新店站
NWT16429,NewTaipei,847,樹林,板橋
NWT16430,NewTaipei,紅36,新春街,捷運淡水站
NWT16431,NewTaipei,紅37,淡海新市鎮,捷運淡水站
NWT16432,NewTaipei,紅39,新春街,捷運淡水站
NWT16461,NewTaipei,275副,三峽,松山機場
NWT16462,NewTaipei,910,三峽,捷運府中站
NWT16463,NewTaipei,藍35,歡仔園,捷運新埔站
NWT16464,NewTaipei,藍17,五福新村,捷運永寧站
NWT16466,NewTaipei,橘3,中和,捷運頂溪站
NWT16467,NewTaipei,51,南雅站,永和
NWT16468,NewTaipei,57,板橋,永和
NWT16471,NewTaipei,藍33,五福新村,板橋公車站
NWT16474,NewTaipei,843,樹林,板橋(捷運府中站)
NWT16479,NewTaipei,802區,新莊,捷運新埔站
NWT16481,NewTaipei,綠13,青潭,捷運公館站
NWT16485,NewTaipei,835,新北產業園區,捷運台大醫院站
NWT16486,NewTaipei,藍37,龍壽里,捷運板橋站
NWT16487,NewTaipei,藍38,樹林,捷運板橋站
NWT16489,NewTaipei,橘19,五股,三重
NWT16490,NewTaipei,橘17,新莊中原路,捷運三民高中站
NWT16491,NewTaipei,綠9,大香山,慈濟醫院
NWT16492,NewTaipei,綠9耕莘,大香山,耕莘醫院
NWT16493,NewTaipei,綠9北新國小,大香山,北新國小
NWT16497,NewTaipei,837,新春街,福德里
NWT16498,NewTaipei,藍21,汐止社后,南港車站
NWT16499,NewTaipei,816,三重,捷運士林站
NWT16500,NewTaipei,815,三重,故宮博物院
NWT16501,NewTaipei,橘16,三重,捷運三民高中站
NWT16511,NewTaipei,779,三峽,新店
NWT16513,NewTaipei,885,三峽,捷運頭前庄站
NWT16515,NewTaipei,858,東昇公園,華亞園區
NWT16517,NewTaipei,704,八里,北門
NWT16518,NewTaipei,859,泰山公有市場,東昇公園
NWT16519,NewTaipei,橘22,瓊林,捷運新莊站
NWT16521,NewTaipei,704區,八里,捷運蘆洲站
NWT16522,NewTaipei,881,淡海,捷運淡水站
NWT16526,NewTaipei,869,高爾夫山莊,捷運淡水站
NWT16527,NewTaipei,878,八里,捷運淡水站
NWT16528,NewTaipei,860,三芝,捷運淡水站
NWT16529,NewTaipei,861,馬偕醫學院,捷運淡水站
NWT16530,NewTaipei,865,捷運淡水站,茂林
NWT16531,NewTaipei,866,捷運淡水站,內橫山
NWT16532,NewTaipei,867,捷運淡水站,順天聖母廟
NWT16535,NewTaipei,874,捷運淡水站,大湖
NWT16536,NewTaipei,875,捷運淡水站,北新莊
NWT16538,NewTaipei,877,捷運淡水站,石門
NWT16542,NewTaipei,879,馬偕醫學院,關渡
NWT16543,NewTaipei,882,馬偕醫學院,捷運紅樹林站
NWT16544,NewTaipei,藍39,汐止社后,南港車站
NWT16547,NewTaipei,808,瑞芳火車站(區民廣場),猴硐活動中心
NWT16548,NewTaipei,827,瑞芳,福山宮
NWT16551,NewTaipei,825,瑞芳,金瓜石
NWT16552,NewTaipei,856(台灣好行-黃金福隆線),瑞芳火車站,福隆遊客中心
NWT16554,NewTaipei,826,猴硐遊客中心,水湳洞
NWT16556,NewTaipei,888,萬里,圳頭
NWT16557,NewTaipei,887,福隆,和美
NWT16560,NewTaipei,932,三峽北大社區,板橋公車站
NWT16562,NewTaipei,935,錦繡山莊,臺北市政府
NWT16564,NewTaipei,876,捷運淡水站,三芝
NWT16565,NewTaipei,886,瑞芳,和美國小
NWT16571,NewTaipei,797,五股,市政府
NWT16573,NewTaipei,800,樹林,捷運輔大站
NWT16574,NewTaipei,892,淡水,石門
NWT16575,NewTaipei,893,淡水,北新莊
NWT16576,NewTaipei,799,樹林,臺北(經大安路)
